"id_nf","produto_id","pedido_id","quantidade","valor_unitario","valor_total","estado","frete"
"10366","84176","76229","4","310","1240","BR-PB","248"
"10367","50771","77081","1","340","340","BR-RJ","68"
"10368","5995","77587","2","398","796","BR-MS","159"
"10369","7940","77743","2","1200","2400","BR-SP","480"
"10370","77079","80930","4","100","400","BR-PE","80"
"10371","5567","81793","1","210","210","BR-RR","42"
"10372","56571","82481","2","420","840","BR-AL","168"
"10373","84692","85389","4","499","1996","BR-SC","399"
"10374","17990","85597","2","3800","7600","BR-RR","1520"
"10375","30263","88027","5","135","675","BR-RN","135"
"10376","83792","89474","4","390","1560","BR-RJ","312"
"10377","33349","90199","5","270","1350","BR-AL","270"
"10378","3820","91439","1","139","139","BR-MG","28"
"10379","48872","92319","6","120","720","BR-MS","144"
"10380","98640","92912","6","990","5940","BR-MA","1188"
"10381","88368","94903","4","250","1000","BR-TO","200"
"10382","43888","95102","3","190","570","BR-MT","114"
"10383","25562","95846","6","320","1920","BR-ES","384"
"10384","70673","98029","3","210","630","BR-DF","126"
"10385","9981","98040","5","4000","20000","BR-RO","4000"
"10386","54794","100389","4","350","1400","BR-PA","280"
"10387","7871","100394","5","420","2100","BR-TO","420"
"10388","24159","100397","3","270","810","BR-PE","162"
"10389","4853","100804","2","100","200","BR-AP","40"
"10390","5412","103186","3","788","2364","BR-MS","473"
"10391","37794","103262","3","105","315","BR-PB","63"
"10392","29301","103922","4","180","720","BR-PI","144"
"10393","73692","105105","2","90","180","BR-PI","36"
"10394","6742","105283","4","850","3400","BR-PB","680"
"10395","17329","105440","5","590","2950","BR-RS","590"
"10396","81822","105712","5","390","1950","BR-PB","390"
"10397","7729","105821","4","360","1440","BR-RS","288"
"10398","25562","106104","3","320","960","BR-ES","192"
"10399","71770","106278","5","530","2650","BR-MT","530"
"10400","84692","106352","4","499","1996","BR-AP","399"
"10401","66255","106796","2","390","780","BR-TO","156"
"10402","13472","107905","1","450","450","BR-TO","90"
"10403","29012","108231","5","525","2625","BR-SC","525"
"10404","2706","108570","2","590","1180","BR-BA","236"
"10405","82257","108986","1","1600","1600","BR-MT","320"
"10406","100481","109898","5","410","2050","BR-PB","410"
"10407","12812","110004","2","320","640","BR-TO","128"
"10408","98964","110126","4","280","1120","BR-SE","224"
"10409","86544","110318","2","50","100","BR-DF","20"
"10410","100961","110432","1","480","480","BR-RR","96"
"10411","36306","111515","2","390","780","BR-MG","156"
"10412","100932","112143","5","3900","19500","BR-AL","3900"
"10413","21516","112989","3","320","960","BR-RO","192"
"10414","35129","113794","5","320","1600","BR-SP","320"
"10415","5995","114132","4","398","1592","BR-PA","318"
"10416","67445","114388","4","320","1280","BR-RS","256"
"10417","73038","116048","2","90","180","BR-MS","36"
"10418","86544","116876","4","50","200","BR-AL","40"
"10419","39368","116883","6","279","1674","BR-PR","335"
"10420","75557","116944","1","90","90","BR-RN","18"
"10421","30263","117597","1","135","135","BR-RR","27"
"10422","13716","117664","6","450","2700","BR-PI","540"
"10423","36195","118126","1","110","110","BR-MS","22"
"10424","57696","119006","5","410","2050","BR-PR","410"
"10425","12812","119253","6","320","1920","BR-MG","384"
"10426","83792","119927","5","390","1950","BR-ES","390"
"10427","39814","120111","4","390","1560","BR-BA","312"
"10428","53138","120554","2","690","1380","BR-GO","276"
"10429","88368","121246","3","250","750","BR-PI","150"
"10430","66255","123070","1","390","390","BR-PB","78"
"10431","5995","123610","3","398","1194","BR-MG","239"
"10432","100481","125501","5","410","2050","BR-AM","410"
"10433","29650","125788","3","120","360","BR-CE","72"
"10434","59784","126056","6","390","2340","BR-AL","468"
"10435","13716","126499","5","450","2250","BR-ES","450"
"10436","16634","126545","1","480","480","BR-TO","96"
"10437","59784","126842","4","390","1560","BR-GO","312"
"10438","11736","127449","4","740","2960","BR-PB","592"
"10439","48483","127635","6","400","2400","BR-PE","480"
"10440","15470","127659","2","590","1180","BR-AP","236"
"10441","13814","127718","2","550","1100","BR-PA","220"
"10442","7871","127776","1","420","420","BR-MA","84"
"10443","18790","128539","4","890","3560","BR-AL","712"
"10444","57696","128585","4","410","1640","BR-RJ","328"
"10445","39368","129240","1","279","279","BR-RJ","56"
"10446","39368","129269","3","279","837","BR-PE","167"
"10447","15875","129456","3","490","1470","BR-TO","294"
"10448","85154","130195","5","420","2100","BR-MT","420"
"10449","74864","130289","3","130","390","BR-RN","78"
"10450","50771","130328","1","340","340","BR-AC","68"
"10451","31835","132891","6","399","2394","BR-RN","479"
"10452","31651","133562","3","180","540","BR-PI","108"
"10453","93262","133573","2","450","900","BR-PB","180"
"10454","3820","133857","6","139","834","BR-RR","167"
"10455","59337","134041","1","390","390","BR-RJ","78"
"10456","35682","134229","2","250","500","BR-SP","100"
"10457","85154","134364","5","420","2100","BR-PR","420"
"10458","12751","134870","4","400","1600","BR-ES","320"
"10459","8456","135453","2","360","720","BR-MT","144"
"10460","51238","135609","2","410","820","BR-AC","164"
"10461","4835","136732","3","560","1680","BR-MT","336"
"10462","79551","137662","6","290","1740","BR-SC","348"
"10463","67445","138744","6","320","1920","BR-SP","384"
"10464","29012","138838","5","525","2625","BR-RO","525"
"10465","29510","139779","2","360","720","BR-SP","144"
"10466","10086","210","6","750","4500","BR-PE","900"
"10467","21429","901","6","390","2340","BR-MS","468"
"10468","13705","920","4","180","720","BR-PB","144"
"10469","57708","1131","5","990","4950","BR-PB","990"
"10470","12895","1271","2","2600","5200","BR-SC","1040"
"10471","35682","3089","2","250","500","BR-PA","100"
"10472","100484","4015","2","320","640","BR-PR","128"
"10473","55452","4077","3","350","1050","BR-RR","210"
"10474","40508","4835","3","245","735","BR-BA","147"
"10475","33349","5048","1","270","270","BR-AC","54"
"10476","5412","5644","2","788","1576","BR-RJ","315"
"10477","84743","6173","5","120","600","BR-GO","120"
"10478","86544","6252","3","50","150","BR-AC","30"
"10479","50771","6350","2","340","680","BR-RR","136"
"10480","43888","6747","5","190","950","BR-CE","190"
"10481","29301","8016","1","180","180","BR-ES","36"
"10482","86845","8048","3","110","330","BR-PR","66"
"10483","27546","8718","1","336","336","BR-AL","67"
"10484","20029","8765","4","294","1176","BR-SP","235"
"10485","4853","8816","5","100","500","BR-SC","100"
"10486","80644","9229","3","990","2970","BR-PB","594"
"10487","100460","9841","3","890","2670","BR-AM","534"
"10488","5995","10199","3","398","1194","BR-PA","239"
"10489","6888","10669","3","350","1050","BR-PA","210"
"10490","8456","10712","4","360","1440","BR-RO","288"
"10491","79551","11987","1","290","290","BR-MS","58"
"10492","39368","12183","4","279","1116","BR-SC","223"
"10493","41518","15234","2","260","520","BR-ES","104"
"10494","3829","15780","6","2630","15780","BR-TO","3156"
"10495","37794","16410","3","105","315","BR-MT","63"
"10496","4853","16871","4","100","400","BR-SE","80"
"10497","35129","16979","2","320","640","BR-AP","128"
"10498","43888","17342","3","190","570","BR-PE","114"
"10499","49026","18331","3","240","720","BR-CE","144"
"10500","22407","18811","2","200","400","BR-RO","80"
"10501","41262","19823","2","390","780","BR-GO","156"
"10502","45878","19916","5","210","1050","BR-RS","210"
"10503","44424","21405","2","360","720","BR-SP","144"
"10504","43054","23176","1","320","320","BR-PR","64"
"10505","31835","23423","2","399","798","BR-RS","160"
"10506","71770","23967","2","530","1060","BR-MG","212"
"10507","21244","24218","4","1120","4480","BR-RR","896"
"10508","61071","24630","4","450","1800","BR-CE","360"
"10509","5292","25292","4","576","2304","BR-SC","461"
"10510","97039","26226","2","320","640","BR-MA","128"
"10511","87711","27655","4","140","560","BR-DF","112"
"10512","27336","28497","5","250","1250","BR-AM","250"
"10513","5567","28937","4","210","840","BR-PB","168"
"10514","31835","29214","6","399","2394","BR-PR","479"
"10515","83009","29541","3","280","840","BR-MG","168"
"10516","50330","29989","4","210","840","BR-TO","168"
"10517","89100","30610","1","4200","4200","BR-PB","840"
"10518","51314","32340","1","410","410","BR-PE","82"
"10519","86845","32829","3","110","330","BR-PB","66"
"10520","29012","34197","6","525","3150","BR-PB","630"
"10521","81822","35753","4","390","1560","BR-PE","312"
"10522","32126","35852","6","210","1260","BR-RN","252"
"10523","43888","36240","4","190","760","BR-RS","152"
"10524","56380","36339","5","179","895","BR-MA","179"
"10525","97039","39592","5","320","1600","BR-AC","320"
"10526","32890","39748","1","480","480","BR-MS","96"
"10527","65473","42520","1","210","210","BR-TO","42"
"10528","12895","42758","5","2600","13000","BR-PB","2600"
"10529","50771","42873","2","340","680","BR-RO","136"
"10530","18790","42893","5","890","4450","BR-SC","890"
"10531","82990","44156","1","450","450","BR-MT","90"
"10532","29510","45928","1","360","360","BR-MG","72"
"10533","4307","46111","1","6175","6175","BR-AL","1235"
"10534","83009","46945","5","280","1400","BR-AL","280"
"10535","48483","47718","1","400","400","BR-DF","80"
"10536","25562","47858","1","320","320","BR-SP","64"
"10537","21429","49062","3","390","1170","BR-PR","234"
"10538","18128","49089","4","795","3180","BR-TO","636"
"10539","57696","49345","2","410","820","BR-AL","164"
"10540","86845","49761","2","110","220","BR-RN","44"
"10541","68110","49861","3","790","2370","BR-DF","474"
"10542","32986","50099","1","315","315","BR-RR","63"
"10543","55051","52206","1","760","760","BR-CE","152"
"10544","13472","54893","6","450","2700","BR-AP","540"
"10545","45695","54911","1","240","240","BR-SC","48"
"10546","35129","55411","6","320","1920","BR-PE","384"
"10547","19432","55535","6","190","1140","BR-CE","228"
"10548","50478","55708","5","315","1575","BR-TO","315"
"10549","98640","55854","6","990","5940","BR-AL","1188"
"10550","3865","56433","3","6500","19500","BR-PI","3900"
"10551","31651","56475","6","180","1080","BR-AL","216"
"10552","3820","56727","4","139","556","BR-RN","111"
"10553","100983","57073","5","350","1750","BR-PE","350"
"10554","14074","57467","3","450","1350","BR-CE","270"
"10555","60010","57643","4","90","360","BR-RR","72"
"10556","32126","58270","6","210","1260","BR-AP","252"
"10557","74864","58471","3","130","390","BR-PB","78"
"10558","9809","58703","4","260","1040","BR-RO","208"
"10559","73692","59443","2","90","180","BR-SC","36"
"10560","86302","59818","3","139","417","BR-RS","83"
"10561","100961","59917","6","480","2880","BR-CE","576"
"10562","74506","60156","3","420","1260","BR-SE","252"
"10563","22407","60624","6","200","1200","BR-MS","240"
"10564","84176","61307","4","310","1240","BR-SP","248"
"10565","89100","63235","5","4200","21000","BR-TO","4200"
"10566","3829","63324","4","2630","10520","BR-BA","2104"
"10567","57815","63479","5","100","500","BR-RJ","100"
"10568","12751","63668","5","400","2000","BR-AL","400"
"10569","29510","64625","6","360","2160","BR-GO","432"
"10570","100460","65669","3","890","2670","BR-RO","534"
"10571","50478","65757","6","315","1890","BR-PI","378"
"10572","95805","65796","6","100","600","BR-SP","120"
"10573","100460","66259","1","890","890","BR-PA","178"
"10574","50771","66361","4","340","1360","BR-PE","272"
"10575","6262","68152","2","644","1288","BR-DF","258"
"10576","39368","69102","2","279","558","BR-RS","112"
"10577","83795","69784","2","310","620","BR-SP","124"
"10578","67445","70316","4","320","1280","BR-PE","256"
"10579","18212","70681","3","120","360","BR-SE","72"
"10580","85154","71891","4","420","1680","BR-PA","336"
"10581","32126","72416","4","210","840","BR-BA","168"
"10582","56350","72544","4","245","980","BR-AM","196"
"10583","97039","72858","4","320","1280","BR-AP","256"
"10584","56571","73517","4","420","1680","BR-PA","336"
"10585","36195","76436","5","110","550","BR-CE","110"
"10586","50771","77234","4","340","1360","BR-BA","272"
"10587","13716","78154","4","450","1800","BR-PE","360"
"10588","61356","78219","4","390","1560","BR-AC","312"
"10589","86243","78425","1","350","350","BR-MS","70"
"10590","28699","78487","1","420","420","BR-AC","84"
"10591","44379","78497","5","165","825","BR-AC","165"
"10592","29301","78690","1","180","180","BR-MG","36"
"10593","21429","79355","1","390","390","BR-AP","78"
"10594","14074","82042","2","450","900","BR-AC","180"
"10595","55452","83146","2","350","700","BR-RJ","140"
"10596","13906","83940","6","340","2040","BR-TO","408"
"10597","58472","84375","2","150","300","BR-DF","60"
"10598","27336","85630","5","250","1250","BR-AC","250"
"10599","22568","86563","6","245","1470","BR-RN","294"
"10600","65473","87153","3","210","630","BR-PR","126"
"10601","30263","87352","3","135","405","BR-MT","81"
"10602","32890","87417","3","480","1440","BR-CE","288"
"10603","66539","87581","4","399","1596","BR-MS","319"
"10604","17329","89623","4","590","2360","BR-RO","472"
"10605","59784","90896","3","390","1170","BR-RN","234"
"10606","93262","93440","5","450","2250","BR-GO","450"
"10607","21244","93927","3","1120","3360","BR-RO","672"
"10608","21516","94056","6","320","1920","BR-PI","384"
"10609","89100","94251","1","4200","4200","BR-PE","840"
"10610","100983","94614","1","350","350","BR-PR","70"
"10611","4307","94667","4","6175","24700","BR-SP","4940"
"10612","22407","94905","3","200","600","BR-GO","120"
"10613","57815","96662","5","100","500","BR-BA","100"
"10614","85154","97010","5","420","2100","BR-RN","420"
"10615","22568","97772","3","245","735","BR-TO","147"
"10616","13716","97850","6","450","2700","BR-RR","540"
"10617","17329","98798","6","590","3540","BR-AP","708"
"10618","7729","99114","1","360","360","BR-GO","72"
"10619","27336","99189","4","250","1000","BR-DF","200"
"10620","13716","99891","3","450","1350","BR-AC","270"
"10621","74506","101362","4","420","1680","BR-AC","336"
"10622","43888","101647","2","190","380","BR-TO","76"
"10623","84692","101896","2","499","998","BR-PI","200"
"10624","15875","102954","6","490","2940","BR-MS","588"
"10625","83866","104424","6","990","5940","BR-MT","1188"
"10626","87711","107031","2","140","280","BR-BA","56"
"10627","33976","107073","1","120","120","BR-MS","24"
"10628","45695","107244","5","240","1200","BR-DF","240"
"10629","64127","107559","5","590","2950","BR-SC","590"
"10630","18751","108227","2","990","1980","BR-AM","396"
"10631","49026","111369","1","240","240","BR-DF","48"
"10632","71770","111723","2","530","1060","BR-SP","212"
"10633","33349","112031","4","270","1080","BR-AC","216"
"10634","58245","112477","5","120","600","BR-AM","120"
"10635","47682","113087","5","430","2150","BR-TO","430"
"10636","86845","114173","4","110","440","BR-RR","88"
"10637","17990","116707","2","3800","7600","BR-AP","1520"
"10638","3451","117230","6","250","1500","BR-RR","300"
"10639","18751","118734","1","990","990","BR-RO","198"
"10640","33348","119050","6","160","960","BR-CE","192"
"10641","45979","119774","4","280","1120","BR-PA","224"
"10642","89334","119878","6","350","2100","BR-MA","420"
"10643","29650","120563","2","120","240","BR-AC","48"
"10644","8691","121848","4","180","720","BR-SP","144"
"10645","36195","123395","4","110","440","BR-ES","88"
"10646","47405","123736","5","310","1550","BR-BA","310"
"10647","81822","124214","2","390","780","BR-BA","156"
"10648","77558","124450","1","790","790","BR-DF","158"
"10649","85154","125024","1","420","420","BR-SC","84"
"10650","77079","125365","1","100","100","BR-RS","20"
"10651","6262","125461","2","644","1288","BR-GO","258"
